hex,flight,registration,aircraft,departure_time,departure_lat,departure_lon,departure_iata,departure_name,arrival_time,arrival_lat,arrival_lon,arrival_name,arrival_iata,airline,likely_departure_destination,likely_arrival_destination
a8d231,TYSON53 ,N668CP,B737,30:02.2,29.542408,-98.485115,SAT,San Antonio International Airport,00:01.7,25.804836,-80.281487,Miami International Airport,MIA,Eastern Air Express,South Texas ICE Processing Center,Krome North Service Processing Center
a75013,TYSON43 ,N570TA,A321,00:04.4,31.179291,-92.421783,AEX,Alexandria International Airport,00:02.2,25.805103,-80.275223,Miami International Airport,MIA,Global X Airlines,Central Louisiana ICE Processing Center,Krome North Service Processing Center
a2bd72,,N276GX,A320,00:02.5,25.795223,-80.286842,MIA,Miami International Airport,00:02.7,25.795223,-80.286804,Miami International Airport,MIA,Global X Airlines,Krome North Service Processing Center,Krome North Service Processing Center
a2c129,TYSON44 ,N277GX,A321,00:02.8,26.205734,-97.65918,HRL,Valley International Airport,30:01.8,25.804859,-80.265663,Miami International Airport,MIA,Global X Airlines,El Valle Detention Facility,Krome North Service Processing Center
a2bd72,GXA4663 ,N276GX,A320,30:02.6,35.846329,-80.167297,INT,SmithReynolds Airport,00:02.5,25.799606,-80.328316,Miami International Airport,MIA,Global X Airlines,SmithReynolds Airport,Krome North Service Processing Center
a8d231,TYSON53 ,N668CP,B737,30:02.6,29.360357,-98.380844,MDA,Martindale Army Heliport,00:02.1,25.805088,-80.275322,Miami International Airport,MIA,Eastern Air Express,Martindale Army Heliport,Krome North Service Processing Center
a8d231,TYSON52 ,N668CP,B737,30:02.6,29.502434,-98.363991,MDA,Martindale Army Heliport,00:03.2,25.804951,-80.278763,Miami International Airport,MIA,Eastern Air Express,Martindale Army Heliport,Krome North Service Processing Center
a2bd72,GXA600  ,N276GX,A320,00:02.8,17.257008,-62.804913,SKB,Robert L Bradshaw International Airport,30:02.7,25.791813,-80.281044,Miami International Airport,MIA,Global X Airlines,Robert L Bradshaw International Airport,Krome North Service Processing Center
a2bd72,,N276GX,A320,30:03.2,28.781754,-81.253349,SFB,Orlando Sanford International Airport,30:02.3,25.855112,-80.411102,Miami International Airport,MIA,Global X Airlines,Orlando Sanford International Airport,Krome North Service Processing Center
a2d25e,,N281GX,A320,30:02.7,38.133465,-78.454041,CHO,Charlottesville Albemarle Airport,00:02.6,25.794571,-80.286499,Miami International Airport,MIA,Global X Airlines,Charlottesville Albemarle Airport,Krome North Service Processing Center
ad563d,TYSON51 ,N959BP,B737,30:02.6,25.804882,-80.265564,MIA,Miami International Airport,30:03.0,25.803085,-80.301437,Miami International Airport,MIA,Eastern Air Express,Krome North Service Processing Center,Krome North Service Processing Center
a2d25e,SLM482  ,N281GX,A320,00:02.6,12.186481,-68.956375,CUR,Curacao International Airport,30:02.8,25.791756,-80.281975,Miami International Airport,MIA,Global X Airlines,Curacao International Airport,Krome North Service Processing Center
a2c4e0,,N278GX,A320,30:02.8,32.52475,-84.923439,CSG,Columbus Airport,00:02.2,25.805168,-80.271431,Miami International Airport,MIA,Global X Airlines,Columbus Airport,Krome North Service Processing Center
a6b0f5,GXA602  ,N530FL,A321,30:02.3,17.25659,-62.805992,SKB,Robert L Bradshaw International Airport,00:02.9,25.794224,-80.284508,Miami International Airport,MIA,Global X Airlines,Robert L Bradshaw International Airport,Krome North Service Processing Center
a2d25e,SML481  ,N281GX,A320,00:02.4,12.188187,-68.964462,CUR,Curacao International Airport,00:03.1,25.791138,-80.27491,Miami International Airport,MIA,Global X Airlines,Curacao International Airport,Krome North Service Processing Center
a2d25e,TYSON41 ,N281GX,A320,00:04.4,31.373886,-92.589706,AEX,Alexandria International Airport,00:02.2,25.795189,-80.284676,Miami International Airport,MIA,Global X Airlines,Central Louisiana ICE Processing Center,Krome North Service Processing Center
a6b0f5,GXA3373 ,N530FL,A321,30:02.4,27.990372,-82.53936,TPA,Tampa International Airport,30:01.8,25.792019,-80.282379,Miami International Airport,MIA,Global X Airlines,Tampa International Airport,Krome North Service Processing Center
a2c4e0,,N278GX,A320,30:02.8,32.52475,-84.923439,CSG,Columbus Airport,00:02.2,25.805168,-80.271431,Miami International Airport,MIA,Global X Airlines,Columbus Airport,Krome North Service Processing Center
a2d25e,,N281GX,A320,30:02.7,38.133465,-78.454041,CHO,Charlottesville Albemarle Airport,00:02.6,25.794571,-80.286499,Miami International Airport,MIA,Global X Airlines,Charlottesville Albemarle Airport,Krome North Service Processing Center
a2d25e,SLM482  ,N281GX,A320,00:02.6,12.186481,-68.956375,CUR,Curacao International Airport,30:02.8,25.791756,-80.281975,Miami International Airport,MIA,Global X Airlines,Curacao International Airport,Krome North Service Processing Center
a2d25e,SML481  ,N281GX,A320,00:02.4,12.188187,-68.964462,CUR,Curacao International Airport,00:03.1,25.791138,-80.27491,Miami International Airport,MIA,Global X Airlines,Curacao International Airport,Krome North Service Processing Center
a2c129,GX3139  ,N277GX,A321,30:03.1,25.793312,-80.28624,MIA,Miami International Airport,00:02.1,25.792093,-80.285934,Miami International Airport,MIA,Global X Airlines,Krome North Service Processing Center,Krome North Service Processing Center
ad563d,TYSON53 ,N959BP,B737,00:02.2,29.534533,-98.478271,SAT,San Antonio International Airport,00:03.1,25.804882,-80.265556,Miami International Airport,MIA,Eastern Air Express,South Texas ICE Processing Center,Krome North Service Processing Center
a2c4e0,TYSON44 ,N278GX,A320,30:02.9,26.26561,-97.658249,HRL,Valley International Airport,00:02.2,25.803951,-80.269936,Miami International Airport,MIA,Global X Airlines,El Valle Detention Facility,Krome North Service Processing Center
a6b0f5,GXA3372 ,N530FL,A321,00:02.3,27.973484,-82.536232,TPA,Tampa International Airport,00:03.2,25.792179,-80.280823,Miami International Airport,MIA,Global X Airlines,Tampa International Airport,Krome North Service Processing Center
a2c4e0,TYSON45 ,N278GX,A320,00:02.0,26.267487,-97.658249,HRL,Valley International Airport,30:02.7,25.788013,-80.29158,Miami International Airport,MIA,Global X Airlines,El Valle Detention Facility,Krome North Service Processing Center
a6b0f5,GXA3393 ,N530FL,A321,00:03.2,23.206524,-82.699738,UPB,Playa Baracoa,00:02.9,25.791801,-80.281067,Miami International Airport,MIA,Global X Airlines,Playa Baracoa,Krome North Service Processing Center
a6b0f5,GXA3393 ,N530FL,A321,30:01.8,23.324579,-82.78376,UPB,Playa Baracoa,30:02.7,25.790789,-80.284691,Miami International Airport,MIA,Global X Airlines,Playa Baracoa,Krome North Service Processing Center
a6b0f5,GXA3139 ,N530FL,A321,00:01.9,23.132786,-82.92511,UPB,Playa Baracoa,30:02.3,25.791573,-80.2817,Miami International Airport,MIA,Global X Airlines,Playa Baracoa,Krome North Service Processing Center
ad563d,TYSON51 ,N959BP,B737,00:03.0,29.533716,-98.479347,SAT,San Antonio International Airport,00:03.0,25.804882,-80.265564,Miami International Airport,MIA,Eastern Air Express,South Texas ICE Processing Center,Krome North Service Processing Center
a2d25e,TYSON41 ,N281GX,A320,00:04.4,31.373886,-92.589706,AEX,Alexandria International Airport,00:02.2,25.795189,-80.284676,Miami International Airport,MIA,Global X Airlines,Central Louisiana ICE Processing Center,Krome North Service Processing Center
a6b0f5,GXA3139 ,N530FL,A321,00:03.2,23.293901,-82.584633,UPB,Playa Baracoa,30:03.4,25.788334,-80.289833,Miami International Airport,MIA,Global X Airlines,Playa Baracoa,Krome North Service Processing Center
a2c129,GXA3139 ,N277GX,A321,30:03.3,23.320816,-82.779335,UPB,Playa Baracoa,30:01.9,25.799057,-80.341896,Miami International Airport,MIA,Global X Airlines,Playa Baracoa,Krome North Service Processing Center
a2c129,GXA3373 ,N277GX,A321,00:03.1,27.974991,-82.537323,TPA,Tampa International Airport,00:02.3,25.788939,-80.286263,Miami International Airport,MIA,Global X Airlines,Tampa International Airport,Krome North Service Processing Center
a6b0f5,,N530FL,A321,00:02.2,25.791573,-80.2817,MIA,Miami International Airport,00:04.0,25.798296,-80.265648,Miami International Airport,MIA,Global X Airlines,Krome North Service Processing Center,Krome North Service Processing Center
a2f016,TYSON41 ,N289GX,A320,30:02.5,31.35647,-92.574974,AEX,Alexandria International Airport,30:02.5,25.804394,-80.268318,Miami International Airport,MIA,Global X Airlines,Central Louisiana ICE Processing Center,Krome North Service Processing Center
a6b0f5,GXA3373 ,N530FL,A321,30:03.0,25.735107,-80.195518,MPB,Miami Sea Plane Base,30:02.4,25.786652,-80.301872,Miami International Airport,MIA,Global X Airlines,Miami Sea Plane Base,Krome North Service Processing Center
a2f016,TYSON42 ,N289GX,A320,00:02.0,31.373974,-92.58931,AEX,Alexandria International Airport,00:02.8,25.804859,-80.265503,Miami International Airport,MIA,Global X Airlines,Central Louisiana ICE Processing Center,Krome North Service Processing Center
ad7274,TYSON41 ,N966AD,A321,00:02.2,31.373749,-92.5896,AEX,Alexandria International Airport,00:02.4,25.804974,-80.278267,Miami International Airport,MIA,Global X Airlines,Central Louisiana ICE Processing Center,Krome North Service Processing Center
a2f016,TYSON42 ,N289GX,A320,00:03.0,31.373978,-92.59008,AEX,Alexandria International Airport,00:04.2,25.804848,-80.265503,Miami International Airport,MIA,Global X Airlines,Central Louisiana ICE Processing Center,Krome North Service Processing Center
a2f016,TYSON41 ,N289GX,A320,30:02.6,31.373228,-92.589149,AEX,Alexandria International Airport,00:02.1,25.799881,-80.375008,Miami International Airport,MIA,Global X Airlines,Central Louisiana ICE Processing Center,Krome North Service Processing Center
a6b0f5,,N530FL,A321,00:04.2,25.792351,-80.28244,MIA,Miami International Airport,30:02.3,25.794653,-80.284576,Miami International Airport,MIA,Global X Airlines,Krome North Service Processing Center,Krome North Service Processing Center
ad7274,TYSON47 ,N966AD,A321,00:02.1,31.128754,-92.403526,AEX,Alexandria International Airport,30:02.7,25.804859,-80.26545,Miami International Airport,MIA,Global X Airlines,Central Louisiana ICE Processing Center,Krome North Service Processing Center
a2d25e,GXA3373 ,N281GX,A320,00:02.2,27.986549,-82.53862,TPA,Tampa International Airport,00:02.9,25.792168,-80.282707,Miami International Airport,MIA,Global X Airlines,Tampa International Airport,Krome North Service Processing Center
a2d25e,GXA4665 ,N281GX,A320,00:02.0,25.794571,-80.286499,MIA,Miami International Airport,30:02.3,25.803886,-80.301338,Miami International Airport,MIA,Global X Airlines,Krome North Service Processing Center,Krome North Service Processing Center
a6b0f5,GXA3139 ,N530FL,A321,00:02.6,23.491982,-82.100731,HAV,Jose Marti International Airport,30:02.0,25.792259,-80.274063,Miami International Airport,MIA,Global X Airlines,Jose Marti International Airport,Krome North Service Processing Center
ad7274,TYSON41 ,N966AD,A321,00:02.2,31.373749,-92.5896,AEX,Alexandria International Airport,00:02.4,25.804974,-80.278267,Miami International Airport,MIA,Global X Airlines,Central Louisiana ICE Processing Center,Krome North Service Processing Center
a1f3aa,CMB504  ,N225AX,B762,30:02.7,42.933498,-71.43309,MHT,Manchester Boston Regional Airport,30:02.6,25.803452,-80.294861,Miami International Airport,MIA,Omni Air International,Manchester Boston Regional Airport,Krome North Service Processing Center
ad7274,TYSON47 ,N966AD,A321,00:02.1,31.128754,-92.403526,AEX,Alexandria International Airport,30:02.7,25.804859,-80.26545,Miami International Airport,MIA,Global X Airlines,Central Louisiana ICE Processing Center,Krome North Service Processing Center
a83f98,TYSON43 ,N630VA,A320,30:02.6,31.37265,-92.588791,AEX,Alexandria International Airport,30:02.3,25.805023,-80.27478,Miami International Airport,MIA,Global X Airlines,Central Louisiana ICE Processing Center,Krome North Service Processing Center
a83f98,TYSON42 ,N630VA,A320,30:02.5,30.51029,-81.653687,CRG,Craig Municipal,30:02.3,25.805042,-80.274277,Miami International Airport,MIA,Global X Airlines,Baker County Detention Center,Krome North Service Processing Center
a83f98,TYSON42 ,N630VA,A320,30:02.5,30.51029,-81.653687,CRG,Craig Municipal,30:02.3,25.805042,-80.274277,Miami International Airport,MIA,Global X Airlines,Baker County Detention Center,Krome North Service Processing Center
a83f98,TYSON43 ,N630VA,A320,00:03.0,31.378006,-92.593147,AEX,Alexandria International Airport,30:02.5,25.804836,-80.265503,Miami International Airport,MIA,Global X Airlines,Central Louisiana ICE Processing Center,Krome North Service Processing Center
